iter	Passed	Remaining
1591	251970	64616
1592	252116	64454
1593	252286	64298
1594	252428	64136
1595	252567	63973
1596	252718	63812
1597	252862	63651
1598	253006	63489
1599	253166	63331
1600	253341	63176
1601	253491	63016
1602	253646	62857
1603	253808	62700
1604	253959	62539
1605	254106	62378
1606	254303	62229
1607	254467	62073
1608	254616	61912
1609	254802	61760
1610	254972	61605
1611	255127	61446
1612	255294	61289
1613	255484	61138
1614	255637	60979
1615	255778	60816
1616	255930	60656
1617	256076	60495
1618	256226	60335
1619	256372	60173
1620	256548	60019
1621	256695	59858
1622	256841	59697
1623	256984	59535
1624	257133	59374
1625	257279	59213
1626	257435	59055
1627	257616	58901
1628	257771	58742
1629	257921	58582
1630	258075	58423
1631	258222	58262
1632	258358	58098
1633	258501	57937
1634	258680	57783
1635	258828	57622
1636	258973	57461
1637	259130	57303
1638	259277	57142
1639	259422	56981
1640	259569	56820
1641	259755	56668
1642	259905	56508
1643	260050	56346
1644	260195	56185
1645	260341	56024
1646	260475	55861
1647	260613	55698
1648	260777	55541
1649	260911	55378
1650	261053	55216
1651	261194	55054
1652	261337	54893
1653	261486	54733
1654	261638	54573
1655	261826	54421
